ID,Estimated Speedup [%],Function Name,Demangled Name,Duration [us],Runtime Improvement [us],Compute Throughput [%],Memory Throughput [%],# Registers [register/thread],Grid Size,Block Size [block]
167,0.00,bitonic_sort_step,bitonic_sort_step..,"257,31","0,00","20,50","87,98",26,"32768,    1,    1","  512,    1,    1"
168,0.00,bitonic_sort_step,bitonic_sort_step..,"246,94","0,00","20,92","85,42",26,"32768,    1,    1","  512,    1,    1"
169,0.00,bitonic_sort_step,bitonic_sort_step..,"232,42","0,00","21,60","83,36",26,"32768,    1,    1","  512,    1,    1"
170,0.00,bitonic_sort_step,bitonic_sort_step..,"224,03","0,00","21,18","85,08",26,"32768,    1,    1","  512,    1,    1"
171,0.00,bitonic_sort_step,bitonic_sort_step..,"448,74","0,00","7,89","90,93",26,"32768,    1,    1","  512,    1,    1"
172,0.00,bitonic_sort_step,bitonic_sort_step..,"476,77","0,00","7,60","89,81",26,"32768,    1,    1","  512,    1,    1"
173,0.00,bitonic_sort_step,bitonic_sort_step..,"472,64","0,00","7,62","90,71",26,"32768,    1,    1","  512,    1,    1"
174,0.00,bitonic_sort_step,bitonic_sort_step..,"472,99","0,00","7,68","89,80",26,"32768,    1,    1","  512,    1,    1"
175,0.00,bitonic_sort_step,bitonic_sort_step..,"477,22","0,00","7,68","89,85",26,"32768,    1,    1","  512,    1,    1"
176,0.00,bitonic_sort_step,bitonic_sort_step..,"458,98","0,00","7,79","90,40",26,"32768,    1,    1","  512,    1,    1"
177,0.00,bitonic_sort_step,bitonic_sort_step..,"471,33","0,00","7,66","90,28",26,"32768,    1,    1","  512,    1,    1"
178,0.00,bitonic_sort_step,bitonic_sort_step..,"483,78","0,00","7,62","89,82",26,"32768,    1,    1","  512,    1,    1"
179,0.00,bitonic_sort_step,bitonic_sort_step..,"459,33","0,00","7,77","90,74",26,"32768,    1,    1","  512,    1,    1"
180,0.00,bitonic_sort_step,bitonic_sort_step..,456,"0,00","7,81","91,06",26,"32768,    1,    1","  512,    1,    1"
181,0.00,bitonic_sort_step,bitonic_sort_step..,"472,61","0,00","7,66","90,84",26,"32768,    1,    1","  512,    1,    1"
182,0.00,bitonic_sort_step,bitonic_sort_step..,"500,19","0,00","7,66","89,42",26,"32768,    1,    1","  512,    1,    1"
183,0.00,bitonic_sort_step,bitonic_sort_step..,"482,18","0,00","7,82","89,64",26,"32768,    1,    1","  512,    1,    1"
184,0.00,bitonic_sort_step,bitonic_sort_step..,"446,98","0,00","8,58","81,68",26,"32768,    1,    1","  512,    1,    1"
