ID,Estimated Speedup [%],Function Name,Demangled Name,Duration [us],Runtime Improvement [us],Compute Throughput [%],Memory Throughput [%],# Registers [register/thread],Grid Size,Block Size [block]
171,0.00,bitonic_sort_step,bitonic_sort_step..,"36,61","0,00","10,45","88,97",26," 4096,    1,    1","  512,    1,    1"
172,0.00,bitonic_sort_step,bitonic_sort_step..,"36,58","0,00","10,42","88,58",26," 4096,    1,    1","  512,    1,    1"
173,0.00,bitonic_sort_step,bitonic_sort_step..,"36,67","0,00","10,45","88,33",26," 4096,    1,    1","  512,    1,    1"
174,0.00,bitonic_sort_step,bitonic_sort_step..,"36,38","0,00","10,43","88,69",26," 4096,    1,    1","  512,    1,    1"
175,0.00,bitonic_sort_step,bitonic_sort_step..,"36,38","0,00","10,47","88,73",26," 4096,    1,    1","  512,    1,    1"
176,0.00,bitonic_sort_step,bitonic_sort_step..,"36,67","0,00","10,40","87,89",26," 4096,    1,    1","  512,    1,    1"
177,0.00,bitonic_sort_step,bitonic_sort_step..,"36,54","0,00","10,49","88,14",26," 4096,    1,    1","  512,    1,    1"
178,0.00,bitonic_sort_step,bitonic_sort_step..,"36,35","0,00","10,47","88,33",26," 4096,    1,    1","  512,    1,    1"
179,0.00,bitonic_sort_step,bitonic_sort_step..,"36,42","0,00","10,47","88,76",26," 4096,    1,    1","  512,    1,    1"
180,0.00,bitonic_sort_step,bitonic_sort_step..,"36,83","0,00","10,48","88,11",26," 4096,    1,    1","  512,    1,    1"
181,0.00,bitonic_sort_step,bitonic_sort_step..,"35,74","0,00","10,64","88,72",26," 4096,    1,    1","  512,    1,    1"
182,0.00,bitonic_sort_step,bitonic_sort_step..,"36,29","0,00","10,71","87,77",26," 4096,    1,    1","  512,    1,    1"
183,5.54,bitonic_sort_step,bitonic_sort_step..,"35,71","1,98","10,84","88,31",26," 4096,    1,    1","  512,    1,    1"
184,0.00,bitonic_sort_step,bitonic_sort_step..,"33,98","0,00","11,40","87,78",26," 4096,    1,    1","  512,    1,    1"
185,0.00,bitonic_sort_step,bitonic_sort_step..,"31,14","0,00","19,58","86,81",26," 4096,    1,    1","  512,    1,    1"
186,0.00,bitonic_sort_step,bitonic_sort_step..,"28,86","0,00","20,72","86,12",26," 4096,    1,    1","  512,    1,    1"
187,0.00,bitonic_sort_step,bitonic_sort_step..,"28,10","0,00","20,80","84,58",26," 4096,    1,    1","  512,    1,    1"
188,0.00,bitonic_sort_step,bitonic_sort_step..,"27,42","0,00","20,16","81,73",26," 4096,    1,    1","  512,    1,    1"
189,0.00,bitonic_sort_step,bitonic_sort_step..,"26,91","0,00","17,97","81,41",26," 4096,    1,    1","  512,    1,    1"
190,0.00,bitonic_sort_step,bitonic_sort_step..,"31,17","0,00","9,70","87,11",26," 4096,    1,    1","  512,    1,    1"
191,0.00,bitonic_sort_step,bitonic_sort_step..,"43,23","0,00","10,57","88,03",26," 4096,    1,    1","  512,    1,    1"
192,5.35,bitonic_sort_step,bitonic_sort_step..,"42,75","2,29","10,69","88,19",26," 4096,    1,    1","  512,    1,    1"
193,5.29,bitonic_sort_step,bitonic_sort_step..,"39,39","2,08","10,68","88,95",26," 4096,    1,    1","  512,    1,    1"
194,0.00,bitonic_sort_step,bitonic_sort_step..,"39,39","0,00","10,65","88,38",26," 4096,    1,    1","  512,    1,    1"
195,5.43,bitonic_sort_step,bitonic_sort_step..,"39,23","2,13","10,75","88,55",26," 4096,    1,    1","  512,    1,    1"
196,7.20,bitonic_sort_step,bitonic_sort_step..,"40,13","2,89","10,76","86,42",26," 4096,    1,    1","  512,    1,    1"
197,0.00,bitonic_sort_step,bitonic_sort_step..,"39,10","0,00","10,76","88,51",26," 4096,    1,    1","  512,    1,    1"
198,0.00,bitonic_sort_step,bitonic_sort_step..,"38,85","0,00","10,80","88,85",26," 4096,    1,    1","  512,    1,    1"
199,5.76,bitonic_sort_step,bitonic_sort_step..,"39,17","2,25","10,80","88,25",26," 4096,    1,    1","  512,    1,    1"
200,0.00,bitonic_sort_step,bitonic_sort_step..,"39,01","0,00","10,73","88,58",26," 4096,    1,    1","  512,    1,    1"
201,0.00,bitonic_sort_step,bitonic_sort_step..,"38,53","0,00","10,80","88,80",26," 4096,    1,    1","  512,    1,    1"
202,0.00,bitonic_sort_step,bitonic_sort_step..,"38,50","0,00","10,91","88,83",26," 4096,    1,    1","  512,    1,    1"
203,6.80,bitonic_sort_step,bitonic_sort_step..,"38,05","2,59","11,09","88,63",26," 4096,    1,    1","  512,    1,    1"
204,0.00,bitonic_sort_step,bitonic_sort_step..,"36,64","0,00","11,47","87,75",26," 4096,    1,    1","  512,    1,    1"
205,0.00,bitonic_sort_step,bitonic_sort_step..,"32,99","0,00","20,35","86,81",26," 4096,    1,    1","  512,    1,    1"
206,0.00,bitonic_sort_step,bitonic_sort_step..,"30,56","0,00","21,84","84,84",26," 4096,    1,    1","  512,    1,    1"
207,0.00,bitonic_sort_step,bitonic_sort_step..,"29,57","0,00","21,75","82,64",26," 4096,    1,    1","  512,    1,    1"
208,0.00,bitonic_sort_step,bitonic_sort_step..,"28,61","0,00","21,32","79,79",26," 4096,    1,    1","  512,    1,    1"
209,0.00,bitonic_sort_step,bitonic_sort_step..,"28,03","0,00","18,58","79,18",26," 4096,    1,    1","  512,    1,    1"
210,6.35,bitonic_sort_step,bitonic_sort_step..,"26,62","1,69","9,65","80,72",26," 4096,    1,    1","  512,    1,    1"
