ID,Estimated Speedup [%],Function Name,Demangled Name,Duration [us],Runtime Improvement [us],Compute Throughput [%],Memory Throughput [%],# Registers [register/thread],Grid Size,Block Size [block]
174,0.00,bitonic_sort_step,bitonic_sort_step..,"37,34","0,00","10,46","88,32",26," 4096,    1,    1","  512,    1,    1"
175,0.00,bitonic_sort_step,bitonic_sort_step..,"38,08","0,00","10,54","88,55",26," 4096,    1,    1","  512,    1,    1"
176,0.00,bitonic_sort_step,bitonic_sort_step..,"38,62","0,00","10,63","88,86",26," 4096,    1,    1","  512,    1,    1"
177,0.00,bitonic_sort_step,bitonic_sort_step..,"39,23","0,00","10,63","88,60",26," 4096,    1,    1","  512,    1,    1"
178,0.00,bitonic_sort_step,bitonic_sort_step..,"39,36","0,00","10,52","87,09",26," 4096,    1,    1","  512,    1,    1"
179,0.00,bitonic_sort_step,bitonic_sort_step..,"39,14","0,00","10,73","88,24",26," 4096,    1,    1","  512,    1,    1"
180,0.00,bitonic_sort_step,bitonic_sort_step..,"39,23","0,00","10,79","87,92",26," 4096,    1,    1","  512,    1,    1"
181,0.00,bitonic_sort_step,bitonic_sort_step..,"39,74","0,00","11,05","87,73",26," 4096,    1,    1","  512,    1,    1"
182,0.00,bitonic_sort_step,bitonic_sort_step..,"39,33","0,00","11,54","88,17",26," 4096,    1,    1","  512,    1,    1"
183,0.00,bitonic_sort_step,bitonic_sort_step..,"39,97","0,00","12,80","87,72",26," 4096,    1,    1","  512,    1,    1"
184,0.00,bitonic_sort_step,bitonic_sort_step..,"41,25","0,00","14,90","87,63",26," 4096,    1,    1","  512,    1,    1"
185,0.00,bitonic_sort_step,bitonic_sort_step..,"41,18","0,00","26,68","89,22",26," 4096,    1,    1","  512,    1,    1"
186,0.00,bitonic_sort_step,bitonic_sort_step..,"43,81","0,00","25,66","88,90",26," 4096,    1,    1","  512,    1,    1"
187,0.00,bitonic_sort_step,bitonic_sort_step..,"47,55","0,00","23,39","90,41",26," 4096,    1,    1","  512,    1,    1"
188,0.00,bitonic_sort_step,bitonic_sort_step..,"41,22","0,00","26,31","89,20",26," 4096,    1,    1","  512,    1,    1"
189,0.00,bitonic_sort_step,bitonic_sort_step..,"34,62","0,00","26,53","87,59",26," 4096,    1,    1","  512,    1,    1"
190,0.00,bitonic_sort_step,bitonic_sort_step..,"43,36","0,00","11,02","89,97",26," 4096,    1,    1","  512,    1,    1"
191,0.00,bitonic_sort_step,bitonic_sort_step..,48,"0,00","11,23","89,01",26," 4096,    1,    1","  512,    1,    1"
192,0.00,bitonic_sort_step,bitonic_sort_step..,"44,54","0,00","10,60","86,52",26," 4096,    1,    1","  512,    1,    1"
193,5.09,bitonic_sort_step,bitonic_sort_step..,"42,66","2,17","10,69","87,27",26," 4096,    1,    1","  512,    1,    1"
194,5.55,bitonic_sort_step,bitonic_sort_step..,"43,87","2,44","10,73","86,02",26," 4096,    1,    1","  512,    1,    1"
195,5.36,bitonic_sort_step,bitonic_sort_step..,"42,82","2,29","10,82","87,38",26," 4096,    1,    1","  512,    1,    1"
196,0.00,bitonic_sort_step,bitonic_sort_step..,"42,94","0,00","10,77","86,87",26," 4096,    1,    1","  512,    1,    1"
197,5.11,bitonic_sort_step,bitonic_sort_step..,"43,23","2,21","10,73","86,31",26," 4096,    1,    1","  512,    1,    1"
198,0.00,bitonic_sort_step,bitonic_sort_step..,"42,21","0,00","10,68","87,41",26," 4096,    1,    1","  512,    1,    1"
199,0.00,bitonic_sort_step,bitonic_sort_step..,"42,88","0,00","10,86","86,84",26," 4096,    1,    1","  512,    1,    1"
200,6.74,bitonic_sort_step,bitonic_sort_step..,"42,91","2,89","10,63","86,30",26," 4096,    1,    1","  512,    1,    1"
201,0.00,bitonic_sort_step,bitonic_sort_step..,"42,02","0,00","11,29","87,91",26," 4096,    1,    1","  512,    1,    1"
202,6.05,bitonic_sort_step,bitonic_sort_step..,"42,82","2,59","11,72","86,40",26," 4096,    1,    1","  512,    1,    1"
203,5.24,bitonic_sort_step,bitonic_sort_step..,"42,18","2,21","12,43","88,32",26," 4096,    1,    1","  512,    1,    1"
204,0.00,bitonic_sort_step,bitonic_sort_step..,"42,59","0,00","13,97","88,74",26," 4096,    1,    1","  512,    1,    1"
