ID,Estimated Speedup [%],Function Name,Demangled Name,Duration [us],Runtime Improvement [us],Compute Throughput [%],Memory Throughput [%],# Registers [register/thread],Grid Size,Block Size [block]
239,14.75,csrmv_v3_kernel,..csrmv_v3_kernel..KernelCoeffs..,"41,50","6,12","31,78","69,42",64," 1102,    1,    1","  128,    1,    1"
240,96.48,vector_scalar_multiply_kernel,..vector_scalar_multiply_kernel..,"3,04","2,93","0,29","0,52",18,"    5,    1,    1","  256,    1,    1"
241,16.01,csrmv_v3_kernel,..csrmv_v3_kernel..KernelCoeffs..,"43,33","6,94","31,45","66,48",64," 1102,    1,    1","  128,    1,    1"
242,96.48,vector_scalar_multiply_kernel,..vector_scalar_multiply_kernel..,"3,04","2,93","0,30","0,52",18,"    5,    1,    1","  256,    1,    1"
243,14.56,csrmv_v3_kernel,..csrmv_v3_kernel..KernelCoeffs..,"42,82","6,23","31,69","67,25",64," 1102,    1,    1","  128,    1,    1"
244,96.48,vector_scalar_multiply_kernel,..vector_scalar_multiply_kernel..,"3,04","2,93","0,29","0,52",18,"    5,    1,    1","  256,    1,    1"
245,14.99,csrmv_v3_kernel,..csrmv_v3_kernel..KernelCoeffs..,"42,88","6,43","31,07","67,25",64," 1102,    1,    1","  128,    1,    1"
246,96.48,vector_scalar_multiply_kernel,..vector_scalar_multiply_kernel..,"3,07","2,96","0,30","0,52",18,"    5,    1,    1","  256,    1,    1"
247,14.46,csrmv_v3_kernel,..csrmv_v3_kernel..KernelCoeffs..,"42,46","6,14","31,26","67,89",64," 1102,    1,    1","  128,    1,    1"
248,96.48,vector_scalar_multiply_kernel,..vector_scalar_multiply_kernel..,"3,04","2,93","0,29","0,52",18,"    5,    1,    1","  256,    1,    1"
249,15.01,csrmv_v3_kernel,..csrmv_v3_kernel..KernelCoeffs..,"42,98","6,45","31,08","67,02",64," 1102,    1,    1","  128,    1,    1"
250,96.48,vector_scalar_multiply_kernel,..vector_scalar_multiply_kernel..,"3,04","2,93","0,30","0,52",18,"    5,    1,    1","  256,    1,    1"
251,15.08,csrmv_v3_kernel,..csrmv_v3_kernel..KernelCoeffs..,"42,66","6,43","32,29","67,54",64," 1102,    1,    1","  128,    1,    1"
252,96.48,vector_scalar_multiply_kernel,..vector_scalar_multiply_kernel..,"3,10","2,99","0,30","0,50",18,"    5,    1,    1","  256,    1,    1"
253,16.01,csrmv_v3_kernel,..csrmv_v3_kernel..KernelCoeffs..,"42,53","6,81","31,46","67,70",64," 1102,    1,    1","  128,    1,    1"
254,96.48,vector_scalar_multiply_kernel,..vector_scalar_multiply_kernel..,"3,04","2,93","0,29","0,52",18,"    5,    1,    1","  256,    1,    1"
255,15.65,csrmv_v3_kernel,..csrmv_v3_kernel..KernelCoeffs..,"43,20","6,76","32,12","66,66",64," 1102,    1,    1","  128,    1,    1"
256,96.48,vector_scalar_multiply_kernel,..vector_scalar_multiply_kernel..,"3,04","2,93","0,29","0,52",18,"    5,    1,    1","  256,    1,    1"
257,14.36,csrmv_v3_kernel,..csrmv_v3_kernel..KernelCoeffs..,"42,53","6,11","31,21","67,71",64," 1102,    1,    1","  128,    1,    1"
258,96.48,vector_scalar_multiply_kernel,..vector_scalar_multiply_kernel..,"3,07","2,96","0,29","0,52",18,"    5,    1,    1","  256,    1,    1"
259,14.26,csrmv_v3_kernel,..csrmv_v3_kernel..KernelCoeffs..,"42,11","6,01","32,52","68,42",64," 1102,    1,    1","  128,    1,    1"
