ID,Estimated Speedup [%],Function Name,Demangled Name,Duration [us],Runtime Improvement [us],Compute Throughput [%],Memory Throughput [%],# Registers [register/thread],Grid Size,Block Size [block]
143,0.00,bitonic_sort_step,bitonic_sort_step..,"469,63","0,00","7,65","90,25",26,"32768,    1,    1","  512,    1,    1"
144,0.00,bitonic_sort_step,bitonic_sort_step..,"475,07","0,00","7,61","89,54",26,"32768,    1,    1","  512,    1,    1"
145,0.00,bitonic_sort_step,bitonic_sort_step..,"492,80","0,00","7,54","87,73",26,"32768,    1,    1","  512,    1,    1"
146,0.00,bitonic_sort_step,bitonic_sort_step..,"475,39","0,00","7,95","87,81",26,"32768,    1,    1","  512,    1,    1"
147,0.00,bitonic_sort_step,bitonic_sort_step..,"459,30","0,00","8,48","79,98",26,"32768,    1,    1","  512,    1,    1"
148,0.00,bitonic_sort_step,bitonic_sort_step..,"345,50","0,00","16,69","83,60",26,"32768,    1,    1","  512,    1,    1"
149,0.00,bitonic_sort_step,bitonic_sort_step..,"267,49","0,00","20,37","86,51",26,"32768,    1,    1","  512,    1,    1"
150,0.00,bitonic_sort_step,bitonic_sort_step..,"253,92","0,00","20,50","84,41",26,"32768,    1,    1","  512,    1,    1"
151,0.00,bitonic_sort_step,bitonic_sort_step..,"232,80","0,00","21,71","83,32",26,"32768,    1,    1","  512,    1,    1"
152,0.00,bitonic_sort_step,bitonic_sort_step..,"222,88","0,00","21,08","85,32",26,"32768,    1,    1","  512,    1,    1"
153,0.00,bitonic_sort_step,bitonic_sort_step..,"462,11","0,00","7,71","91,19",26,"32768,    1,    1","  512,    1,    1"
154,0.00,bitonic_sort_step,bitonic_sort_step..,"459,65","0,00","7,75","90,64",26,"32768,    1,    1","  512,    1,    1"
155,0.00,bitonic_sort_step,bitonic_sort_step..,"466,94","0,00","7,65","90,48",26,"32768,    1,    1","  512,    1,    1"
156,0.00,bitonic_sort_step,bitonic_sort_step..,"458,88","0,00","7,80","90,48",26,"32768,    1,    1","  512,    1,    1"
157,0.00,bitonic_sort_step,bitonic_sort_step..,"454,94","0,00","7,73","90,92",26,"32768,    1,    1","  512,    1,    1"
158,0.00,bitonic_sort_step,bitonic_sort_step..,"459,87","0,00","7,75","90,72",26,"32768,    1,    1","  512,    1,    1"
159,0.00,bitonic_sort_step,bitonic_sort_step..,"459,26","0,00","7,76","90,96",26,"32768,    1,    1","  512,    1,    1"
160,0.00,bitonic_sort_step,bitonic_sort_step..,"467,10","0,00","7,67","90,03",26,"32768,    1,    1","  512,    1,    1"
161,0.00,bitonic_sort_step,bitonic_sort_step..,"455,71","0,00","7,80","90,67",26,"32768,    1,    1","  512,    1,    1"
162,0.00,bitonic_sort_step,bitonic_sort_step..,"463,55","0,00","7,68","89,83",26,"32768,    1,    1","  512,    1,    1"
163,0.00,bitonic_sort_step,bitonic_sort_step..,"458,46","0,00","7,85","89,18",26,"32768,    1,    1","  512,    1,    1"
164,0.00,bitonic_sort_step,bitonic_sort_step..,"470,91","0,00","7,90","89,43",26,"32768,    1,    1","  512,    1,    1"
165,0.00,bitonic_sort_step,bitonic_sort_step..,"437,12","0,00","8,68","82,24",26,"32768,    1,    1","  512,    1,    1"
166,0.00,bitonic_sort_step,bitonic_sort_step..,"309,66","0,00","17,19","87,57",26,"32768,    1,    1","  512,    1,    1"
167,0.00,bitonic_sort_step,bitonic_sort_step..,"259,94","0,00","20,37","87,45",26,"32768,    1,    1","  512,    1,    1"
168,0.00,bitonic_sort_step,bitonic_sort_step..,"249,60","0,00","20,69","84,86",26,"32768,    1,    1","  512,    1,    1"
169,0.00,bitonic_sort_step,bitonic_sort_step..,"234,59","0,00","21,39","82,74",26,"32768,    1,    1","  512,    1,    1"
170,0.00,bitonic_sort_step,bitonic_sort_step..,"224,99","0,00","21,05","84,76",26,"32768,    1,    1","  512,    1,    1"
171,0.00,bitonic_sort_step,bitonic_sort_step..,"445,70","0,00","7,86","91,49",26,"32768,    1,    1","  512,    1,    1"
172,0.00,bitonic_sort_step,bitonic_sort_step..,"469,73","0,00","7,70","91,07",26,"32768,    1,    1","  512,    1,    1"
173,0.00,bitonic_sort_step,bitonic_sort_step..,"474,21","0,00","7,66","90,45",26,"32768,    1,    1","  512,    1,    1"
174,0.00,bitonic_sort_step,bitonic_sort_step..,"469,02","0,00","7,69","90,74",26,"32768,    1,    1","  512,    1,    1"
175,0.00,bitonic_sort_step,bitonic_sort_step..,"470,37","0,00","7,66","90,88",26,"32768,    1,    1","  512,    1,    1"
176,0.00,bitonic_sort_step,bitonic_sort_step..,"455,17","0,00","7,76","91,51",26,"32768,    1,    1","  512,    1,    1"
177,0.00,bitonic_sort_step,bitonic_sort_step..,"468,96","0,00","7,67","90,86",26,"32768,    1,    1","  512,    1,    1"
178,0.00,bitonic_sort_step,bitonic_sort_step..,"480,54","0,00","7,63","90,28",26,"32768,    1,    1","  512,    1,    1"
179,0.00,bitonic_sort_step,bitonic_sort_step..,"459,71","0,00","7,78","90,77",26,"32768,    1,    1","  512,    1,    1"
180,0.00,bitonic_sort_step,bitonic_sort_step..,"459,49","0,00","7,76","90,64",26,"32768,    1,    1","  512,    1,    1"
181,0.00,bitonic_sort_step,bitonic_sort_step..,"476,13","0,00","7,68","90,66",26,"32768,    1,    1","  512,    1,    1"
182,0.00,bitonic_sort_step,bitonic_sort_step..,"492,22","0,00","7,65","90,72",26,"32768,    1,    1","  512,    1,    1"
183,0.00,bitonic_sort_step,bitonic_sort_step..,"479,90","0,00","7,85","89,77",26,"32768,    1,    1","  512,    1,    1"
184,0.00,bitonic_sort_step,bitonic_sort_step..,"448,74","0,00","8,77","81,85",26,"32768,    1,    1","  512,    1,    1"
185,0.00,bitonic_sort_step,bitonic_sort_step..,"327,42","0,00","17,03","85,89",26,"32768,    1,    1","  512,    1,    1"
186,0.00,bitonic_sort_step,bitonic_sort_step..,"264,35","0,00","20,11","86,38",26,"32768,    1,    1","  512,    1,    1"
187,0.00,bitonic_sort_step,bitonic_sort_step..,"256,22","0,00","20,55","83,30",26,"32768,    1,    1","  512,    1,    1"
188,0.00,bitonic_sort_step,bitonic_sort_step..,"239,04","0,00","20,54","80,74",26,"32768,    1,    1","  512,    1,    1"
189,0.00,bitonic_sort_step,bitonic_sort_step..,"230,14","0,00","20,31","82,49",26,"32768,    1,    1","  512,    1,    1"
190,0.00,bitonic_sort_step,bitonic_sort_step..,"430,46","0,00","7,99","91,33",26,"32768,    1,    1","  512,    1,    1"
191,0.00,bitonic_sort_step,bitonic_sort_step..,"478,50","0,00","7,66","90,78",26,"32768,    1,    1","  512,    1,    1"
192,0.00,bitonic_sort_step,bitonic_sort_step..,"483,74","0,00","7,63","91,03",26,"32768,    1,    1","  512,    1,    1"
193,0.00,bitonic_sort_step,bitonic_sort_step..,"477,89","0,00","7,64","90,71",26,"32768,    1,    1","  512,    1,    1"
194,0.00,bitonic_sort_step,bitonic_sort_step..,"472,96","0,00","7,76","90,60",26,"32768,    1,    1","  512,    1,    1"
195,0.00,bitonic_sort_step,bitonic_sort_step..,"466,62","0,00","7,69","90,81",26,"32768,    1,    1","  512,    1,    1"
196,0.00,bitonic_sort_step,bitonic_sort_step..,"444,96","0,00","7,89","91,33",26,"32768,    1,    1","  512,    1,    1"
197,0.00,bitonic_sort_step,bitonic_sort_step..,"472,93","0,00","7,73","90,53",26,"32768,    1,    1","  512,    1,    1"
198,0.00,bitonic_sort_step,bitonic_sort_step..,"449,38","0,00","7,91","91,03",26,"32768,    1,    1","  512,    1,    1"
199,0.00,bitonic_sort_step,bitonic_sort_step..,"469,02","0,00","7,77","90,39",26,"32768,    1,    1","  512,    1,    1"
200,0.00,bitonic_sort_step,bitonic_sort_step..,"457,54","0,00","7,87","90,44",26,"32768,    1,    1","  512,    1,    1"
201,0.00,bitonic_sort_step,bitonic_sort_step..,"449,60","0,00","7,95","91,21",26,"32768,    1,    1","  512,    1,    1"
202,0.00,bitonic_sort_step,bitonic_sort_step..,"473,15","0,00","7,74","90,16",26,"32768,    1,    1","  512,    1,    1"
203,0.00,bitonic_sort_step,bitonic_sort_step..,"463,52","0,00","8,03","89,82",26,"32768,    1,    1","  512,    1,    1"
204,0.00,bitonic_sort_step,bitonic_sort_step..,"429,06","0,00","8,91","83,85",26,"32768,    1,    1","  512,    1,    1"
