ID,Estimated Speedup [%],Function Name,Demangled Name,Duration [us],Runtime Improvement [us],Compute Throughput [%],Memory Throughput [%],# Registers [register/thread],Grid Size,Block Size [block]
123,0.00,bitonic_sort_step,bitonic_sort_step..,"35,62","0,00","10,31","87,65",26," 4096,    1,    1","  512,    1,    1"
124,0.00,bitonic_sort_step,bitonic_sort_step..,"34,56","0,00","10,22","86,90",26," 4096,    1,    1","  512,    1,    1"
125,0.00,bitonic_sort_step,bitonic_sort_step..,"32,51","0,00","10,05","87,28",26," 4096,    1,    1","  512,    1,    1"
126,0.00,bitonic_sort_step,bitonic_sort_step..,"30,75","0,00","9,79","84,91",26," 4096,    1,    1","  512,    1,    1"
127,0.00,bitonic_sort_step,bitonic_sort_step..,"29,02","0,00","9,61","84,65",26," 4096,    1,    1","  512,    1,    1"
128,0.00,bitonic_sort_step,bitonic_sort_step..,"27,55","0,00","9,69","84,82",26," 4096,    1,    1","  512,    1,    1"
129,7.26,bitonic_sort_step,bitonic_sort_step..,"26,59","1,93","9,96","84,21",26," 4096,    1,    1","  512,    1,    1"
130,0.00,bitonic_sort_step,bitonic_sort_step..,"26,05","0,00","10,16","84,10",26," 4096,    1,    1","  512,    1,    1"
131,0.00,bitonic_sort_step,bitonic_sort_step..,"25,54","0,00","15,92","84,41",26," 4096,    1,    1","  512,    1,    1"
132,0.00,bitonic_sort_step,bitonic_sort_step..,"25,38","0,00","16,09","84,29",26," 4096,    1,    1","  512,    1,    1"
133,0.00,bitonic_sort_step,bitonic_sort_step..,"25,28","0,00","15,99","84,19",26," 4096,    1,    1","  512,    1,    1"
134,0.00,bitonic_sort_step,bitonic_sort_step..,"25,22","0,00","16,06","83,54",26," 4096,    1,    1","  512,    1,    1"
135,0.00,bitonic_sort_step,bitonic_sort_step..,"24,99","0,00","16,11","84,03",26," 4096,    1,    1","  512,    1,    1"
136,0.00,bitonic_sort_step,bitonic_sort_step..,"37,89","0,00","10,50","88,98",26," 4096,    1,    1","  512,    1,    1"
137,0.00,bitonic_sort_step,bitonic_sort_step..,"36,16","0,00","10,38","88,21",26," 4096,    1,    1","  512,    1,    1"
138,0.00,bitonic_sort_step,bitonic_sort_step..,"36,80","0,00","10,44","88,39",26," 4096,    1,    1","  512,    1,    1"
139,0.00,bitonic_sort_step,bitonic_sort_step..,"36,29","0,00","10,36","87,76",26," 4096,    1,    1","  512,    1,    1"
140,0.00,bitonic_sort_step,bitonic_sort_step..,"34,14","0,00","9,99","86,08",26," 4096,    1,    1","  512,    1,    1"
141,0.00,bitonic_sort_step,bitonic_sort_step..,"32,80","0,00","9,89","86,09",26," 4096,    1,    1","  512,    1,    1"
142,0.00,bitonic_sort_step,bitonic_sort_step..,"30,66","0,00","9,74","86,38",26," 4096,    1,    1","  512,    1,    1"
143,0.00,bitonic_sort_step,bitonic_sort_step..,"29,02","0,00","9,45","84,84",26," 4096,    1,    1","  512,    1,    1"
144,0.00,bitonic_sort_step,bitonic_sort_step..,"27,81","0,00","9,64","84,39",26," 4096,    1,    1","  512,    1,    1"
145,0.00,bitonic_sort_step,bitonic_sort_step..,"26,56","0,00","9,92","84,75",26," 4096,    1,    1","  512,    1,    1"
146,8.24,bitonic_sort_step,bitonic_sort_step..,"26,02","2,14","10,13","83,70",26," 4096,    1,    1","  512,    1,    1"
147,0.00,bitonic_sort_step,bitonic_sort_step..,"25,50","0,00","10,22","84,33",26," 4096,    1,    1","  512,    1,    1"
148,0.00,bitonic_sort_step,bitonic_sort_step..,"25,18","0,00","15,96","84,49",26," 4096,    1,    1","  512,    1,    1"
149,0.00,bitonic_sort_step,bitonic_sort_step..,"25,22","0,00","16,01","84,19",26," 4096,    1,    1","  512,    1,    1"
150,0.00,bitonic_sort_step,bitonic_sort_step..,"25,09","0,00","15,84","84,39",26," 4096,    1,    1","  512,    1,    1"
151,0.00,bitonic_sort_step,bitonic_sort_step..,"24,86","0,00","16,11","84,55",26," 4096,    1,    1","  512,    1,    1"
152,0.00,bitonic_sort_step,bitonic_sort_step..,"24,90","0,00","16,06","84,25",26," 4096,    1,    1","  512,    1,    1"
153,0.00,bitonic_sort_step,bitonic_sort_step..,"38,11","0,00","10,53","88,48",26," 4096,    1,    1","  512,    1,    1"
154,0.00,bitonic_sort_step,bitonic_sort_step..,"35,81","0,00","10,27","88,11",26," 4096,    1,    1","  512,    1,    1"
155,0.00,bitonic_sort_step,bitonic_sort_step..,"35,01","0,00","10,20","88,14",26," 4096,    1,    1","  512,    1,    1"
156,0.00,bitonic_sort_step,bitonic_sort_step..,"33,70","0,00","10,13","87,64",26," 4096,    1,    1","  512,    1,    1"
157,0.00,bitonic_sort_step,bitonic_sort_step..,"33,25","0,00","10,06","87,45",26," 4096,    1,    1","  512,    1,    1"
158,0.00,bitonic_sort_step,bitonic_sort_step..,"32,22","0,00","9,80","86,70",26," 4096,    1,    1","  512,    1,    1"
159,5.06,bitonic_sort_step,bitonic_sort_step..,"30,78","1,56","9,51","84,31",26," 4096,    1,    1","  512,    1,    1"
160,0.00,bitonic_sort_step,bitonic_sort_step..,"28,32","0,00","9,46","85,10",26," 4096,    1,    1","  512,    1,    1"
161,0.00,bitonic_sort_step,bitonic_sort_step..,"27,78","0,00","9,65","84,47",26," 4096,    1,    1","  512,    1,    1"
162,0.00,bitonic_sort_step,bitonic_sort_step..,"26,62","0,00","9,93","84,37",26," 4096,    1,    1","  512,    1,    1"
163,0.00,bitonic_sort_step,bitonic_sort_step..,"25,66","0,00","10,12","84,44",26," 4096,    1,    1","  512,    1,    1"
164,7.04,bitonic_sort_step,bitonic_sort_step..,"25,34","1,78","10,21","84,68",26," 4096,    1,    1","  512,    1,    1"
165,0.00,bitonic_sort_step,bitonic_sort_step..,"25,15","0,00","10,30","84,40",26," 4096,    1,    1","  512,    1,    1"
166,0.00,bitonic_sort_step,bitonic_sort_step..,"25,12","0,00","15,99","84,21",26," 4096,    1,    1","  512,    1,    1"
167,0.00,bitonic_sort_step,bitonic_sort_step..,"24,99","0,00","16,13","84,33",26," 4096,    1,    1","  512,    1,    1"
168,0.00,bitonic_sort_step,bitonic_sort_step..,"25,06","0,00","16,11","84,07",26," 4096,    1,    1","  512,    1,    1"
169,0.00,bitonic_sort_step,bitonic_sort_step..,"25,02","0,00","16,07","83,84",26," 4096,    1,    1","  512,    1,    1"
170,0.00,bitonic_sort_step,bitonic_sort_step..,"24,86","0,00","16,12","84,29",26," 4096,    1,    1","  512,    1,    1"
171,0.00,bitonic_sort_step,bitonic_sort_step..,"37,95","0,00","10,51","88,57",26," 4096,    1,    1","  512,    1,    1"
172,0.00,bitonic_sort_step,bitonic_sort_step..,"35,55","0,00","10,22","88,13",26," 4096,    1,    1","  512,    1,    1"
173,0.00,bitonic_sort_step,bitonic_sort_step..,"35,04","0,00","10,14","87,55",26," 4096,    1,    1","  512,    1,    1"
174,0.00,bitonic_sort_step,bitonic_sort_step..,"34,18","0,00","10,10","87,94",26," 4096,    1,    1","  512,    1,    1"
175,0.00,bitonic_sort_step,bitonic_sort_step..,"32,90","0,00","9,99","87,31",26," 4096,    1,    1","  512,    1,    1"
176,0.00,bitonic_sort_step,bitonic_sort_step..,"31,65","0,00","9,83","87,05",26," 4096,    1,    1","  512,    1,    1"
177,0.00,bitonic_sort_step,bitonic_sort_step..,"30,40","0,00","9,57","85,60",26," 4096,    1,    1","  512,    1,    1"
178,0.00,bitonic_sort_step,bitonic_sort_step..,"28,64","0,00","9,36","85,01",26," 4096,    1,    1","  512,    1,    1"
179,0.00,bitonic_sort_step,bitonic_sort_step..,"27,90","0,00","9,49","84,47",26," 4096,    1,    1","  512,    1,    1"
180,0.00,bitonic_sort_step,bitonic_sort_step..,"26,98","0,00","9,67","83,51",26," 4096,    1,    1","  512,    1,    1"
181,0.00,bitonic_sort_step,bitonic_sort_step..,"25,86","0,00","10,05","84,42",26," 4096,    1,    1","  512,    1,    1"
182,0.00,bitonic_sort_step,bitonic_sort_step..,"25,41","0,00","10,13","84,57",26," 4096,    1,    1","  512,    1,    1"
183,7.83,bitonic_sort_step,bitonic_sort_step..,"25,38","1,99","10,24","83,71",26," 4096,    1,    1","  512,    1,    1"
184,0.00,bitonic_sort_step,bitonic_sort_step..,"25,02","0,00","10,30","84,39",26," 4096,    1,    1","  512,    1,    1"
185,0.00,bitonic_sort_step,bitonic_sort_step..,"24,99","0,00","16,03","84,34",26," 4096,    1,    1","  512,    1,    1"
186,0.00,bitonic_sort_step,bitonic_sort_step..,"24,99","0,00","15,99","84,16",26," 4096,    1,    1","  512,    1,    1"
187,0.00,bitonic_sort_step,bitonic_sort_step..,"24,96","0,00","16,12","84,22",26," 4096,    1,    1","  512,    1,    1"
188,0.00,bitonic_sort_step,bitonic_sort_step..,"25,28","0,00","16,06","82,89",26," 4096,    1,    1","  512,    1,    1"
189,0.00,bitonic_sort_step,bitonic_sort_step..,"24,86","0,00","16,09","84,12",26," 4096,    1,    1","  512,    1,    1"
190,0.00,bitonic_sort_step,bitonic_sort_step..,"38,78","0,00","10,62","88,85",26," 4096,    1,    1","  512,    1,    1"
191,0.00,bitonic_sort_step,bitonic_sort_step..,"41,60","0,00","10,69","87,25",26," 4096,    1,    1","  512,    1,    1"
192,0.00,bitonic_sort_step,bitonic_sort_step..,"40,06","0,00","10,65","88,15",26," 4096,    1,    1","  512,    1,    1"
193,5.34,bitonic_sort_step,bitonic_sort_step..,"37,95","2,03","10,51","87,85",26," 4096,    1,    1","  512,    1,    1"
194,8.01,bitonic_sort_step,bitonic_sort_step..,"37,41","3,00","10,30","86,71",26," 4096,    1,    1","  512,    1,    1"
195,7.16,bitonic_sort_step,bitonic_sort_step..,"36,10","2,58","10,02","85,90",26," 4096,    1,    1","  512,    1,    1"
196,7.05,bitonic_sort_step,bitonic_sort_step..,"32,99","2,33","9,82","85,02",26," 4096,    1,    1","  512,    1,    1"
197,7.01,bitonic_sort_step,bitonic_sort_step..,"31,36","2,20","9,54","84,77",26," 4096,    1,    1","  512,    1,    1"
198,7.57,bitonic_sort_step,bitonic_sort_step..,"29,82","2,26","9,30","83,52",26," 4096,    1,    1","  512,    1,    1"
199,7.07,bitonic_sort_step,bitonic_sort_step..,"27,97","1,98","9,44","83,21",26," 4096,    1,    1","  512,    1,    1"
200,8.02,bitonic_sort_step,bitonic_sort_step..,"27,39","2,20","9,60","81,96",26," 4096,    1,    1","  512,    1,    1"
201,6.35,bitonic_sort_step,bitonic_sort_step..,"26,94","1,71","9,81","81,27",26," 4096,    1,    1","  512,    1,    1"
202,6.03,bitonic_sort_step,bitonic_sort_step..,"26,27","1,58","9,80","81,87",26," 4096,    1,    1","  512,    1,    1"
203,9.35,bitonic_sort_step,bitonic_sort_step..,"26,02","2,43","9,95","81,60",26," 4096,    1,    1","  512,    1,    1"
204,6.27,bitonic_sort_step,bitonic_sort_step..,"26,11","1,64","9,89","81,09",26," 4096,    1,    1","  512,    1,    1"
